Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,question,ShowProgressBar,ans1,ans2,ans3,ans4,correct,total,incorrect,Formatted-answer
15,1585907567563,03/04/2020 09:52:47,1585907567284,1,03/04/2020 10:52:47,10169,123,task-6btb,,4331452,22422,1229890,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.163,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Distractor__Spreadsheet,4,5,1,Questions,buttonA,response_button_text,1276.6149999997651,,16,1,1,0,0,,,,,1,MathQ,16,<h4>4 x 4 =</h4>,1,16,18,12,20,correct_1,total_1,incorrect_1,<h4>16</h4>
16,1585907568516,03/04/2020 09:52:48,1585907568284,1,03/04/2020 10:52:48,10169,123,task-6btb,,4331452,22422,1229890,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.163,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Distractor__Spreadsheet,4,5,3,Correct,Zone7,timelimit_screen,999.857,,,,0,1,0,,,1,,1,MathQ,16,<h4>4 x 4 =</h4>,1,16,18,12,20,correct_1,total_1,incorrect_1,<h4>16</h4>
17,1585907568627,03/04/2020 09:52:48,1585907568312,1,03/04/2020 10:52:48,10169,123,task-6btb,,4331452,22422,1229890,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.163,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Distractor__Spreadsheet,4,5,4,Blank,Zone1,timelimit_screen,16.63799999999901,,,,0,1,0,,,1,,1,MathQ,16,<h4>4 x 4 =</h4>,1,16,18,12,20,correct_1,total_1,incorrect_1,<h4>16</h4>
18,1585907569880,03/04/2020 09:52:49,1585907569628,1,03/04/2020 10:52:49,10169,123,task-6btb,,4331452,22422,1229890,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.163,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Distractor__Spreadsheet,7,6,1,Questions,buttonA,response_button_text,1246.5549999997165,,49,1,1,0,0,,,,,1,MathQ,49,<h4>7 x 7 = </h4>,1,49,56,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
19,1585907570845,03/04/2020 09:52:50,1585907570617,1,03/04/2020 10:52:50,10169,123,task-6btb,,4331452,22422,1229890,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.163,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Distractor__Spreadsheet,7,6,3,Correct,Zone7,timelimit_screen,999.8369999999995,,,,0,1,0,,,1,,1,MathQ,49,<h4>7 x 7 = </h4>,1,49,56,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
20,1585907570953,03/04/2020 09:52:50,1585907570643,1,03/04/2020 10:52:50,10169,123,task-6btb,,4331452,22422,1229890,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.163,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Distractor__Spreadsheet,7,6,4,Blank,Zone1,timelimit_screen,16.613000000001193,,,,0,1,0,,,1,,1,MathQ,49,<h4>7 x 7 = </h4>,1,49,56,42,47,correct_1,total_1,incorrect_1,<h4>49</h4>
21,1585907572553,03/04/2020 09:52:52,1585907572333,1,03/04/2020 10:52:52,10169,123,task-6btb,,4331452,22422,1229890,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.163,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Distractor__Spreadsheet,5,7,1,Questions,buttonA,response_button_text,1620.4799999995885,,40,1,1,0,0,,,,,1,MathQ,40,<h4>8 x 5 =</h4>,1,40,45,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
22,1585907573551,03/04/2020 09:52:53,1585907573319,1,03/04/2020 10:52:53,10169,123,task-6btb,,4331452,22422,1229890,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.163,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Distractor__Spreadsheet,5,7,3,Correct,Zone7,timelimit_screen,999.9229999999989,,,,0,1,0,,,1,,1,MathQ,40,<h4>8 x 5 =</h4>,1,40,45,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
23,1585907573632,03/04/2020 09:52:53,1585907573349,1,03/04/2020 10:52:53,10169,123,task-6btb,,4331452,22422,1229890,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.163,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Distractor__Spreadsheet,5,7,4,Blank,Zone1,timelimit_screen,17.09100000000035,,,,0,1,0,,,1,,1,MathQ,40,<h4>8 x 5 =</h4>,1,40,45,35,50,correct_1,total_1,incorrect_1,<h4>40</h4>
24,1585907575005,03/04/2020 09:52:55,1585907574701,1,03/04/2020 10:52:54,10169,123,task-6btb,,4331452,22422,1229890,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.163,1920x1080,1920x1080,Test_Checkpoint,F-2. Distractor__Task,26,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,Distractor__Spreadsheet,3,8,1,Questions,buttonA,response_button_text,1296.0199999997712,,18,1,1,0,0,,,,,1,MathQ,18,<h4>2 x 9 = </h4>,1,18,21,16,19,correct_1,total_1,incorrect_1,<h4>18</h4>
