Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1591781403930,10/06/2020 09:30:03,1591781405248,1,10/06/2020 10:30:05,10169,127,task-hjvs,,5543421,5b97e499c37a4e0001865002,1545061,,complete,,5ee0a732d4c7620302f804dc,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.97,1024x820,1024x710,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,,,BEGIN TASK,,,,,,,,,0,1,0,,,,,,,,
2,1591781407571,10/06/2020 09:30:07,1591781408660,1,10/06/2020 10:30:08,10169,127,task-hjvs,,5543421,5b97e499c37a4e0001865002,1545061,,complete,,5ee0a732d4c7620302f804dc,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.97,1024x820,1024x710,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,study_1_col_spreadsheet,1,1,1,check,script,force_advance,3466.528,,,,0,1,0,,,,,,fullscreen_check,,
3,1591781408009,10/06/2020 09:30:08,1591781409389,1,10/06/2020 10:30:09,10169,127,task-hjvs,,5543421,5b97e499c37a4e0001865002,1545061,,complete,,5ee0a732d4c7620302f804dc,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.97,1024x820,1024x820,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,study_1_col_spreadsheet,3,1,1,filler_start_fixation,fixation,fixation,749.9700000000003,,,,0,1,0,,,,,1,filler_start,line-drawing.png,col_line_pitcher.png
4,1591781412982,10/06/2020 09:30:12,1591781414350,1,10/06/2020 10:30:14,10169,127,task-hjvs,,5543421,5b97e499c37a4e0001865002,1545061,,complete,,5ee0a732d4c7620302f804dc,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.97,1024x820,1024x820,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,study_1_col_spreadsheet,3,1,2,filler_start_stim,Zone1,response_button_image,4833.000000000538,,line-drawing.png,1,1,0,0,,,,,1,filler_start,line-drawing.png,col_line_pitcher.png
5,1591781413685,10/06/2020 09:30:13,1591781415071,1,10/06/2020 10:30:15,10169,127,task-hjvs,,5543421,5b97e499c37a4e0001865002,1545061,,complete,,5ee0a732d4c7620302f804dc,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.97,1024x820,1024x820,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,study_1_col_spreadsheet,2,2,1,filler_start_fixation,fixation,fixation,449.98199999999997,,,,0,1,0,,,,,1,filler_start,word.png,word_chisel.png
6,1591781416157,10/06/2020 09:30:16,1591781417539,1,10/06/2020 10:30:17,10169,127,task-hjvs,,5543421,5b97e499c37a4e0001865002,1545061,,complete,,5ee0a732d4c7620302f804dc,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.97,1024x820,1024x820,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,study_1_col_spreadsheet,2,2,2,filler_start_stim,buttonA,response_button_image,2351.0000000005675,,word.png,1,1,0,0,,,,,1,filler_start,word.png,word_chisel.png
7,1591781417048,10/06/2020 09:30:17,1591781418405,1,10/06/2020 10:30:18,10169,127,task-hjvs,,5543421,5b97e499c37a4e0001865002,1545061,,complete,,5ee0a732d4c7620302f804dc,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.97,1024x820,1024x820,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,study_1_col_spreadsheet,13,1,1,fixation,fixation,fixation,499.97999999999956,,,,0,1,0,,,,,2,study_1_col,line-drawing.png,col_line_goat.png
8,1591781419048,10/06/2020 09:30:19,1591781420433,1,10/06/2020 10:30:20,10169,127,task-hjvs,,5543421,5b97e499c37a4e0001865002,1545061,,complete,,5ee0a732d4c7620302f804dc,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.97,1024x820,1024x820,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,study_1_col_spreadsheet,13,1,2,stim_1_col,Zone1,response_button_image,1950.9999999991123,,line-drawing.png,1,1,0,0,,,,,2,study_1_col,line-drawing.png,col_line_goat.png
9,1591781419927,10/06/2020 09:30:19,1591781421303,1,10/06/2020 10:30:21,10169,127,task-hjvs,,5543421,5b97e499c37a4e0001865002,1545061,,complete,,5ee0a732d4c7620302f804dc,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.97,1024x820,1024x820,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,study_1_col_spreadsheet,40,2,1,fixation,fixation,fixation,499.9800000000032,,,,0,1,0,,,,,2,study_1_col,photograph.png,col_photo_pear1.png
10,1591781421558,10/06/2020 09:30:21,1591781422929,1,10/06/2020 10:30:22,10169,127,task-hjvs,,5543421,5b97e499c37a4e0001865002,1545061,,complete,,5ee0a732d4c7620302f804dc,computer,Desktop or Laptop,Windows 7,Chrome 83.0.4103.97,1024x820,1024x820,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFG,,,,,,,,,study_1_col_spreadsheet,40,2,2,stim_1_col,buttonB,response_button_image,1545.0000000000728,,photograph.png,1,1,0,0,,,,,2,study_1_col,photograph.png,col_photo_pear1.png
