Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
15,1583414115859,05/03/2020 13:15:15,1583414115838,0,05/03/2020 13:15:15,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,18,5,1,fixation,fixation,fixation,501,,,,0,1,0,,,,,2,study_1_col,line-drawing.png,col_line_socks.png
16,1583414117064,05/03/2020 13:15:17,1583414117038,0,05/03/2020 13:15:17,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,18,5,2,stim_1_col,Zone1,response_button_image,1188,,line-drawing.png,1,1,0,0,,,,,2,study_1_col,line-drawing.png,col_line_socks.png
17,1583414117986,05/03/2020 13:15:17,1583414117954,0,05/03/2020 13:15:17,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,40,6,1,fixation,fixation,fixation,499,,,,0,1,0,,,,,2,study_1_col,photograph.png,col_photo_pear1.png
18,1583414119174,05/03/2020 13:15:19,1583414119156,0,05/03/2020 13:15:19,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,40,6,2,stim_1_col,buttonB,response_button_image,1188,,photograph.png,1,1,0,0,,,,,2,study_1_col,photograph.png,col_photo_pear1.png
19,1583414120095,05/03/2020 13:15:20,1583414120079,0,05/03/2020 13:15:20,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,55,7,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_1_col,word.png,word_pencil.png
20,1583414121552,05/03/2020 13:15:21,1583414121521,0,05/03/2020 13:15:21,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,55,7,2,stim_1_col,buttonA,response_button_image,1429.9999999999964,,word.png,1,1,0,0,,,,,2,study_1_col,word.png,word_pencil.png
21,1583414122474,05/03/2020 13:15:22,1583414122446,0,05/03/2020 13:15:22,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,51,8,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_1_col,word.png,word_ladder.png
22,1583414123568,05/03/2020 13:15:23,1583414123545,0,05/03/2020 13:15:23,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,51,8,2,stim_1_col,buttonA,response_button_image,1084,,word.png,1,1,0,0,,,,,2,study_1_col,word.png,word_ladder.png
23,1583414124489,05/03/2020 13:15:24,1583414124467,0,05/03/2020 13:15:24,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,10,9,1,fixation,fixation,fixation,504.00000000000364,,,,0,1,0,,,,,2,study_1_col,line-drawing.png,col_line_comb.png
24,1583414126094,05/03/2020 13:15:26,1583414126068,0,05/03/2020 13:15:26,10169,123,task-hjvs,,4090098,25123,1159701,,complete,,,computer,Desktop or Laptop,Mac OS 10.13.6,Safari 11.1.2,1280x800,1280x800,Test_Checkpoint,E-7. Study_1_COL,5,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_1_colour,A_Checkpoint_Col,Col_RFBG,,,,,,,,,study_1_col_spreadsheet,10,9,2,stim_1_col,Zone1,response_button_image,1588,,line-drawing.png,1,1,0,0,,,,,2,study_1_col,line-drawing.png,col_line_comb.png
