Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
32,1591466243808,06/06/2020 17:57:23,1591466243740,-3,06/06/2020 14:57:23,19134,4,task-6xh1,,5447162,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,34,13,2,stim_5_grey,buttonB,response_button_image,1249,,photograph.png,1,1,0,0,,,,,2,study_5_grey,photograph.png,grey_photo_guitar1.png
33,1591466244737,06/06/2020 17:57:24,1591466244662,-3,06/06/2020 14:57:24,19134,4,task-6xh1,,5447162,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,19,14,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_5_grey,line-drawing.png,grey_line_skirt.png
34,1591466246398,06/06/2020 17:57:26,1591466246314,-3,06/06/2020 14:57:26,19134,4,task-6xh1,,5447162,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,19,14,2,stim_5_grey,Zone1,response_button_image,1637,,line-drawing.png,1,1,0,0,,,,,2,study_5_grey,line-drawing.png,grey_line_skirt.png
35,1591466247305,06/06/2020 17:57:27,1591466247229,-3,06/06/2020 14:57:27,19134,4,task-6xh1,,5447162,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,11,15,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_5_grey,line-drawing.png,grey_line_lemon.png
36,1591466248195,06/06/2020 17:57:28,1591466248135,-3,06/06/2020 14:57:28,19134,4,task-6xh1,,5447162,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,11,15,2,stim_5_grey,Zone1,response_button_image,890.0000000000073,,line-drawing.png,1,1,0,0,,,,,2,study_5_grey,line-drawing.png,grey_line_lemon.png
37,1591466249117,06/06/2020 17:57:29,1591466249046,-3,06/06/2020 14:57:29,19134,4,task-6xh1,,5447162,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,56,16,1,fixation,fixation,fixation,501,,,,0,1,0,,,,,2,study_5_grey,word.png,word_glasses.png
38,1591466250008,06/06/2020 17:57:30,1591466249926,-3,06/06/2020 14:57:29,19134,4,task-6xh1,,5447162,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,56,16,2,stim_5_grey,buttonA,response_button_image,865,,word.png,1,1,0,0,,,,,2,study_5_grey,word.png,word_glasses.png
39,1591466250921,06/06/2020 17:57:30,1591466250846,-3,06/06/2020 14:57:30,19134,4,task-6xh1,,5447162,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,17,17,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_5_grey,line-drawing.png,grey_line_shirt.png
40,1591466251812,06/06/2020 17:57:31,1591466251745,-3,06/06/2020 14:57:31,19134,4,task-6xh1,,5447162,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,17,17,2,stim_5_grey,Zone1,response_button_image,885,,line-drawing.png,1,1,0,0,,,,,2,study_5_grey,line-drawing.png,grey_line_shirt.png
41,1591466252734,06/06/2020 17:57:32,1591466252663,-3,06/06/2020 14:57:32,19134,4,task-6xh1,,5447162,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,66,18,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_5_grey,word.png,word_zebra.png
42,1591466253833,06/06/2020 17:57:33,1591466253755,-3,06/06/2020 14:57:33,19134,4,task-6xh1,,5447162,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,66,18,2,stim_5_grey,buttonA,response_button_image,1079,,word.png,1,1,0,0,,,,,2,study_5_grey,word.png,word_zebra.png
43,1591466254761,06/06/2020 17:57:34,1591466254678,-3,06/06/2020 14:57:34,19134,4,task-6xh1,,5447162,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,64,19,1,fixation,fixation,fixation,499,,,,0,1,0,,,,,2,study_5_grey,word.png,word_swing.png
44,1591466255698,06/06/2020 17:57:35,1591466255609,-3,06/06/2020 14:57:35,19134,4,task-6xh1,,5447162,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,64,19,2,stim_5_grey,buttonA,response_button_image,916.9999999999927,,word.png,1,1,0,0,,,,,2,study_5_grey,word.png,word_swing.png
45,1591466256605,06/06/2020 17:57:36,1591466256529,-3,06/06/2020 14:57:36,19134,4,task-6xh1,,5447162,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,5,20,1,fixation,fixation,fixation,499,,,,0,1,0,,,,,2,study_5_grey,line-drawing.png,grey_line_foot.png
46,1591466257620,06/06/2020 17:57:37,1591466257549,-3,06/06/2020 14:57:37,19134,4,task-6xh1,,5447162,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,5,20,2,stim_5_grey,Zone1,response_button_image,1006,,line-drawing.png,1,1,0,0,,,,,2,study_5_grey,line-drawing.png,grey_line_foot.png
47,1591466258533,06/06/2020 17:57:38,1591466258463,-3,06/06/2020 14:57:38,19134,4,task-6xh1,,5447162,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,52,21,1,fixation,fixation,fixation,500,,,,0,1,0,,,,,2,study_5_grey,word.png,word_chain.png
48,1591466259542,06/06/2020 17:57:39,1591466259461,-3,06/06/2020 14:57:39,19134,4,task-6xh1,,5447162,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,study_5_grey_spreadsheet,52,21,2,stim_5_grey,buttonA,response_button_image,983.0000000000073,,word.png,1,1,0,0,,,,,2,study_5_grey,word.png,word_chain.png
