Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1583445390433,05/03/2020 21:56:30,1583445379064,0,05/03/2020 21:56:19,10169,123,task-qw7d,,4096960,13110,1161167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1920x1080,1920x937,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,,,BEGIN TASK,,,,,,,,,0,1,0,,,,,,,,
2,1583445392502,05/03/2020 21:56:32,1583445381144,0,05/03/2020 21:56:21,10169,123,task-qw7d,,4096960,13110,1161167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1920x1080,1920x937,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,1,1,1,check,script,force_advance,2160.7690000000002,,,,0,1,0,,,,,,fullscreen_check,,
3,1583445393002,05/03/2020 21:56:33,1583445381657,0,05/03/2020 21:56:21,10169,123,task-qw7d,,4096960,13110,1161167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1920x1080,1920x1080,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,3,1,1,filler_start_fixation,fixation,fixation,520.1779999999999,,,,0,1,0,,,,,1,filler_start,line-drawing.png,col_line_pitcher.png
4,1583445395551,05/03/2020 21:56:35,1583445384239,0,05/03/2020 21:56:24,10169,123,task-qw7d,,4096960,13110,1161167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1920x1080,1920x1080,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,3,1,2,filler_start_stim,Zone1,response_button_image,2500.474999891594,,line-drawing.png,1,1,0,0,,,,,1,filler_start,line-drawing.png,col_line_pitcher.png
5,1583445396367,05/03/2020 21:56:36,1583445385071,0,05/03/2020 21:56:25,10169,123,task-qw7d,,4096960,13110,1161167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1920x1080,1920x1080,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,2,2,1,filler_start_fixation,fixation,fixation,440.17099999999937,,,,0,1,0,,,,,1,filler_start,word.png,word_chisel.png
6,1583445397509,05/03/2020 21:56:37,1583445386205,0,05/03/2020 21:56:26,10169,123,task-qw7d,,4096960,13110,1161167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1920x1080,1920x1080,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,2,2,2,filler_start_stim,buttonA,response_button_image,1075.9950000792742,,word.png,1,1,0,0,,,,,1,filler_start,word.png,word_chisel.png
7,1583445398402,05/03/2020 21:56:38,1583445387098,0,05/03/2020 21:56:27,10169,123,task-qw7d,,4096960,13110,1161167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1920x1080,1920x1080,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,31,1,1,fixation,fixation,fixation,493.52700000000004,,,,0,1,0,,,,,2,study_6_col,photograph.png,col_photo_knife2.png
8,1583445400590,05/03/2020 21:56:40,1583445389307,0,05/03/2020 21:56:29,10169,123,task-qw7d,,4096960,13110,1161167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1920x1080,1920x1080,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,31,1,2,stim_6_col,buttonB,response_button_image,2152.959999977611,,photograph.png,1,1,0,0,,,,,2,study_6_col,photograph.png,col_photo_knife2.png
9,1583445401496,05/03/2020 21:56:41,1583445390206,0,05/03/2020 21:56:30,10169,123,task-qw7d,,4096960,13110,1161167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1920x1080,1920x1080,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,11,2,1,fixation,fixation,fixation,506.64999999999964,,,,0,1,0,,,,,2,study_6_col,line-drawing.png,col_line_corn.png
10,1583445403183,05/03/2020 21:56:43,1583445391904,0,05/03/2020 21:56:31,10169,123,task-qw7d,,4096960,13110,1161167,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1920x1080,1920x1080,Test_Checkpoint,E-12. Study_6_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_6_colour,,,,,,,,C_Checkpoint_Col,,Col_RFG,study_6_col_spreadsheet,11,2,2,stim_6_col,Zone1,response_button_image,1648.9399999845773,,line-drawing.png,1,1,0,0,,,,,2,study_6_col,line-drawing.png,col_line_corn.png
