Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1601373610179,29/09/2020 10:00:10,1601373609864,1,29/09/2020 11:00:09,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x722,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,,,BEGIN TASK,,,,,,,,,0,1,0,,,,,,,,
2,1601373614547,29/09/2020 10:00:14,1601373614210,1,29/09/2020 11:00:14,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x722,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,1,1,1,check,script,force_advance,4332.058,,,,0,1,0,,,,,,fullscreen_check,,
3,1601373614922,29/09/2020 10:00:14,1601373614652,1,29/09/2020 11:00:14,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,3,1,1,filler_start_fixation,fixation,fixation,449.7459999999992,,,,0,1,0,,,,,1,filler_start,line-drawing.png,grey_line_pitcher.png
4,1601373618594,29/09/2020 10:00:18,1601373618312,1,29/09/2020 11:00:18,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,3,1,2,filler_start_stim,Zone1,response_button_image,3636.129999998957,,line-drawing.png,1,1,0,0,,,,,1,filler_start,line-drawing.png,grey_line_pitcher.png
5,1601373619452,29/09/2020 10:00:19,1601373619183,1,29/09/2020 11:00:19,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,2,2,1,filler_start_fixation,fixation,fixation,449.76400000000103,,,,0,1,0,,,,,1,filler_start,word.png,word_chisel.png
6,1601373620898,29/09/2020 10:00:20,1601373620626,1,29/09/2020 11:00:20,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,2,2,2,filler_start_stim,buttonA,response_button_image,1430.3499999223277,,word.png,1,1,0,0,,,,,1,filler_start,word.png,word_chisel.png
7,1601373621795,29/09/2020 10:00:21,1601373621533,1,29/09/2020 11:00:21,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,24,1,1,fixation,fixation,fixation,499.61699999999837,,,,0,1,0,,,,,2,study_5_grey,line-drawing.png,grey_line_trumpet.png
8,1601373623143,29/09/2020 10:00:23,1601373622842,1,29/09/2020 11:00:22,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,24,1,2,stim_5_grey,Zone1,response_button_image,1282.6900000218302,,line-drawing.png,1,1,0,0,,,,,2,study_5_grey,line-drawing.png,grey_line_trumpet.png
9,1601373624025,29/09/2020 10:00:24,1601373623765,1,29/09/2020 11:00:23,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,32,2,1,fixation,fixation,fixation,500.1129999999994,,,,0,1,0,,,,,2,study_5_grey,photograph.png,grey_photo_giraffe1.png
10,1601373625261,29/09/2020 10:00:25,1601373625000,1,29/09/2020 11:00:25,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,32,2,2,stim_5_grey,buttonB,response_button_image,1222.6399999344721,,photograph.png,1,1,0,0,,,,,2,study_5_grey,photograph.png,grey_photo_giraffe1.png
11,1601373626181,29/09/2020 10:00:26,1601373625915,1,29/09/2020 11:00:25,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,30,3,1,fixation,fixation,fixation,499.6439999999984,,,,0,1,0,,,,,2,study_5_grey,photograph.png,grey_photo_flag3.png
12,1601373628174,29/09/2020 10:00:28,1601373627888,1,29/09/2020 11:00:27,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,30,3,2,stim_5_grey,buttonB,response_button_image,1934.5350000075996,,photograph.png,1,1,0,0,,,,,2,study_5_grey,photograph.png,grey_photo_flag3.png
13,1601373629080,29/09/2020 10:00:29,1601373628814,1,29/09/2020 11:00:28,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,58,4,1,fixation,fixation,fixation,499.9080000000031,,,,0,1,0,,,,,2,study_5_grey,word.png,word_horse.png
14,1601373630316,29/09/2020 10:00:30,1601373630033,1,29/09/2020 11:00:30,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,58,4,2,stim_5_grey,buttonA,response_button_image,1195.934999966994,,word.png,1,1,0,0,,,,,2,study_5_grey,word.png,word_horse.png
15,1601373631223,29/09/2020 10:00:31,1601373630947,1,29/09/2020 11:00:30,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,51,5,1,fixation,fixation,fixation,499.81800000000294,,,,0,1,0,,,,,2,study_5_grey,word.png,word_carrot.png
16,1601373632114,29/09/2020 10:00:32,1601373631801,1,29/09/2020 11:00:31,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,51,5,2,stim_5_grey,buttonA,response_button_image,809.9800000200048,,word.png,1,1,0,0,,,,,2,study_5_grey,word.png,word_carrot.png
17,1601373633004,29/09/2020 10:00:33,1601373632730,1,29/09/2020 11:00:32,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,42,6,1,fixation,fixation,fixation,499.95200000000114,,,,0,1,0,,,,,2,study_5_grey,photograph.png,grey_photo_screw3.png
18,1601373634260,29/09/2020 10:00:34,1601373633995,1,29/09/2020 11:00:33,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,42,6,2,stim_5_grey,buttonB,response_button_image,1228.8399999961257,,photograph.png,1,1,0,0,,,,,2,study_5_grey,photograph.png,grey_photo_screw3.png
19,1601373635182,29/09/2020 10:00:35,1601373634912,1,29/09/2020 11:00:34,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,27,7,1,fixation,fixation,fixation,499.8029999999999,,,,0,1,0,,,,,2,study_5_grey,photograph.png,grey_photo_candle2.png
20,1601373638201,29/09/2020 10:00:38,1601373637924,1,29/09/2020 11:00:37,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,27,7,2,stim_5_grey,buttonB,response_button_image,2986.350000021048,,photograph.png,1,1,0,0,,,,,2,study_5_grey,photograph.png,grey_photo_candle2.png
21,1601373639112,29/09/2020 10:00:39,1601373638844,1,29/09/2020 11:00:38,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,43,8,1,fixation,fixation,fixation,499.7659999999996,,,,0,1,0,,,,,2,study_5_grey,photograph.png,grey_photo_swan3.png
22,1601373640347,29/09/2020 10:00:40,1601373640087,1,29/09/2020 11:00:40,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,43,8,2,stim_5_grey,buttonB,response_button_image,1201.5900000697002,,photograph.png,1,1,0,0,,,,,2,study_5_grey,photograph.png,grey_photo_swan3.png
23,1601373641272,29/09/2020 10:00:41,1601373641009,1,29/09/2020 11:00:41,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,22,9,1,fixation,fixation,fixation,499.7560000000012,,,,0,1,0,,,,,2,study_5_grey,line-drawing.png,grey_line_spoon.png
24,1601373642444,29/09/2020 10:00:42,1601373642175,1,29/09/2020 11:00:42,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,22,9,2,stim_5_grey,Zone1,response_button_image,1138.6299999430776,,line-drawing.png,1,1,0,0,,,,,2,study_5_grey,line-drawing.png,grey_line_spoon.png
25,1601373643361,29/09/2020 10:00:43,1601373643093,1,29/09/2020 11:00:43,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,62,10,1,fixation,fixation,fixation,499.72899999999936,,,,0,1,0,,,,,2,study_5_grey,word.png,word_orange.png
26,1601373644456,29/09/2020 10:00:44,1601373644178,1,29/09/2020 11:00:44,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,62,10,2,stim_5_grey,buttonA,response_button_image,1053.4200000111014,,word.png,1,1,0,0,,,,,2,study_5_grey,word.png,word_orange.png
27,1601373645363,29/09/2020 10:00:45,1601373645091,1,29/09/2020 11:00:45,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,23,11,1,fixation,fixation,fixation,500.0260000000053,,,,0,1,0,,,,,2,study_5_grey,line-drawing.png,grey_line_tomato.png
28,1601373646647,29/09/2020 10:00:46,1601373646385,1,29/09/2020 11:00:46,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,23,11,2,stim_5_grey,Zone1,response_button_image,1273.7900000065565,,line-drawing.png,1,1,0,0,,,,,2,study_5_grey,line-drawing.png,grey_line_tomato.png
29,1601373647557,29/09/2020 10:00:47,1601373647291,1,29/09/2020 11:00:47,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,65,12,1,fixation,fixation,fixation,499.8700000000026,,,,0,1,0,,,,,2,study_5_grey,word.png,word_thimble.png
30,1601373648651,29/09/2020 10:00:48,1601373648381,1,29/09/2020 11:00:48,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,65,12,2,stim_5_grey,buttonA,response_button_image,1059.1799999820068,,word.png,1,1,0,0,,,,,2,study_5_grey,word.png,word_thimble.png
31,1601373649557,29/09/2020 10:00:49,1601373649291,1,29/09/2020 11:00:49,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,36,13,1,fixation,fixation,fixation,499.72899999999936,,,,0,1,0,,,,,2,study_5_grey,photograph.png,grey_photo_lamp2.png
32,1601373650839,29/09/2020 10:00:50,1601373650571,1,29/09/2020 11:00:50,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,36,13,2,stim_5_grey,buttonB,response_button_image,1248.9749999949709,,photograph.png,1,1,0,0,,,,,2,study_5_grey,photograph.png,grey_photo_lamp2.png
33,1601373651745,29/09/2020 10:00:51,1601373651490,1,29/09/2020 11:00:51,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,45,14,1,fixation,fixation,fixation,499.7810000000027,,,,0,1,0,,,,,2,study_5_grey,photograph.png,grey_photo_window3.png
34,1601373652929,29/09/2020 10:00:52,1601373652667,1,29/09/2020 11:00:52,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,45,14,2,stim_5_grey,buttonB,response_button_image,1154.0350000141189,,photograph.png,1,1,0,0,,,,,2,study_5_grey,photograph.png,grey_photo_window3.png
35,1601373653841,29/09/2020 10:00:53,1601373653573,1,29/09/2020 11:00:53,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,53,15,1,fixation,fixation,fixation,499.9599999999991,,,,0,1,0,,,,,2,study_5_grey,word.png,word_corn.png
36,1601373655185,29/09/2020 10:00:55,1601373654872,1,29/09/2020 11:00:54,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,53,15,2,stim_5_grey,buttonA,response_button_image,1261.009999900125,,word.png,1,1,0,0,,,,,2,study_5_grey,word.png,word_corn.png
37,1601373656059,29/09/2020 10:00:56,1601373655789,1,29/09/2020 11:00:55,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,6,16,1,fixation,fixation,fixation,500.0279999999984,,,,0,1,0,,,,,2,study_5_grey,line-drawing.png,grey_line_frog.png
38,1601373657231,29/09/2020 10:00:57,1601373656961,1,29/09/2020 11:00:56,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,6,16,2,stim_5_grey,Zone1,response_button_image,1133.7599999969825,,line-drawing.png,1,1,0,0,,,,,2,study_5_grey,line-drawing.png,grey_line_frog.png
39,1601373658162,29/09/2020 10:00:58,1601373657887,1,29/09/2020 11:00:57,10169,131,task-6xh1,,6997916,5d923f41e019d1001c713e2b,2020709,,complete,,5f7304f4a9aae4027aab187a,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.102,1536x864,1536x864,Test_Checkpoint,E-5. Study_5_GREY,4,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,study_5_grey_spreadsheet,study_5_grey_spreadsheet,66,17,1,fixation,fixation,fixation,500.08699999999953,,,,0,1,0,,,,,2,study_5_grey,word.png,word_zebra.png
