Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,stim,pressed_new
141,1583967845672,11/03/2020 23:04:05,1583967844527,0,11/03/2020 23:04:04,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,21,51,1,OldNew,old,response_button_image,1276.9700000062585,,old.png,1,0,1,0,,,,,2,test_B_grey,grey_line_kite.png,new.png
142,1583967846330,11/03/2020 23:04:06,1583967845178,0,11/03/2020 23:04:05,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,21,51,2,RFBG,Zone1,response_button_image,394.6500000311062,,familiarity.png,1,0,1,0,,,,,2,test_B_grey,grey_line_kite.png,new.png
143,1583967847017,11/03/2020 23:04:07,1583967845855,0,11/03/2020 23:04:05,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,21,51,3,Fixation,fixation,fixation,499.87100000001374,,,,0,1,0,,,,,2,test_B_grey,grey_line_kite.png,new.png
144,1583967847845,11/03/2020 23:04:07,1583967846696,0,11/03/2020 23:04:06,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,132,52,1,OldNew,new,response_button_image,792.6800000714138,,new.png,1,1,0,0,,,,,2,test_B_grey,word_swing.png,new.png
145,1583967848517,11/03/2020 23:04:08,1583967847371,0,11/03/2020 23:04:07,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,132,52,3,Fixation,fixation,fixation,499.8980000000156,,,,0,1,0,,,,,2,test_B_grey,word_swing.png,new.png
146,1583967849267,11/03/2020 23:04:09,1583967848118,0,11/03/2020 23:04:08,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,112,53,1,OldNew,new,response_button_image,724.5200000470504,,new.png,1,1,0,0,,,,,2,test_B_grey,word_deer.png,new.png
147,1583967849940,11/03/2020 23:04:09,1583967848788,0,11/03/2020 23:04:08,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,112,53,3,Fixation,fixation,fixation,499.9210000000021,,,,0,1,0,,,,,2,test_B_grey,word_deer.png,new.png
148,1583967850757,11/03/2020 23:04:10,1583967849614,0,11/03/2020 23:04:09,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,122,54,1,OldNew,new,response_button_image,773.4349999809638,,new.png,1,1,0,0,,,,,2,test_B_grey,word_lion.png,new.png
149,1583967851461,11/03/2020 23:04:11,1583967850288,0,11/03/2020 23:04:10,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,122,54,3,Fixation,fixation,fixation,499.8999999999942,,,,0,1,0,,,,,2,test_B_grey,word_lion.png,new.png
150,1583967852493,11/03/2020 23:04:12,1583967851351,0,11/03/2020 23:04:11,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,40,55,1,OldNew,new,response_button_image,1010.6949999462813,,new.png,1,1,0,0,,,,,2,test_B_grey,grey_line_sheep.png,new.png
151,1583967853180,11/03/2020 23:04:13,1583967852022,0,11/03/2020 23:04:12,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,40,55,3,Fixation,fixation,fixation,499.9649999999965,,,,0,1,0,,,,,2,test_B_grey,grey_line_sheep.png,new.png
152,1583967854118,11/03/2020 23:04:14,1583967852971,0,11/03/2020 23:04:12,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,33,56,1,OldNew,new,response_button_image,876.6449999529868,,new.png,1,1,0,0,,,,,2,test_B_grey,grey_line_piano.png,new.png
153,1583967854806,11/03/2020 23:04:14,1583967853654,0,11/03/2020 23:04:13,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,33,56,3,Fixation,fixation,fixation,499.9309999999823,,,,0,1,0,,,,,2,test_B_grey,grey_line_piano.png,new.png
154,1583967855610,11/03/2020 23:04:15,1583967854454,0,11/03/2020 23:04:14,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,56,57,1,OldNew,new,response_button_image,730.8049999410287,,new.png,1,1,0,0,,,,,2,test_B_grey,grey_photo_bottle2.png,new.png
155,1583967856297,11/03/2020 23:04:16,1583967855138,0,11/03/2020 23:04:15,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,56,57,3,Fixation,fixation,fixation,499.86999999999534,,,,0,1,0,,,,,2,test_B_grey,grey_photo_bottle2.png,new.png
156,1583967857297,11/03/2020 23:04:17,1583967856152,0,11/03/2020 23:04:16,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,127,58,1,OldNew,new,response_button_image,956.1199999880046,,new.png,1,1,0,0,,,,,2,test_B_grey,word_pear.png,new.png
157,1583967857985,11/03/2020 23:04:17,1583967856837,0,11/03/2020 23:04:16,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,127,58,3,Fixation,fixation,fixation,499.95100000000093,,,,0,1,0,,,,,2,test_B_grey,word_pear.png,new.png
158,1583967858876,11/03/2020 23:04:18,1583967857729,0,11/03/2020 23:04:17,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,113,59,1,OldNew,new,response_button_image,831.3850000267848,,new.png,1,1,0,0,,,,,2,test_B_grey,word_door.png,new.png
159,1583967859563,11/03/2020 23:04:19,1583967858403,0,11/03/2020 23:04:18,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,113,59,3,Fixation,fixation,fixation,499.9200000000128,,,,0,1,0,,,,,2,test_B_grey,word_door.png,new.png
160,1583967860485,11/03/2020 23:04:20,1583967859337,0,11/03/2020 23:04:19,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,81,60,1,OldNew,new,response_button_image,885.4300000239164,,new.png,1,1,0,0,,,,,2,test_B_grey,grey_photo_onion1.png,new.png
161,1583967861173,11/03/2020 23:04:21,1583967860020,0,11/03/2020 23:04:20,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,81,60,3,Fixation,fixation,fixation,499.91600000002654,,,,0,1,0,,,,,2,test_B_grey,grey_photo_onion1.png,new.png
162,1583967862204,11/03/2020 23:04:22,1583967860973,0,11/03/2020 23:04:20,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,38,61,1,OldNew,new,response_button_image,890.445000026375,,new.png,1,1,0,0,,,,,2,test_B_grey,grey_line_ring.png,new.png
163,1583967862813,11/03/2020 23:04:22,1583967861653,0,11/03/2020 23:04:21,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,38,61,3,Fixation,fixation,fixation,499.96100000001024,,,,0,1,0,,,,,2,test_B_grey,grey_line_ring.png,new.png
164,1583967864329,11/03/2020 23:04:24,1583967863187,0,11/03/2020 23:04:23,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,71,62,1,OldNew,old,response_button_image,1459.9349999334663,,old.png,1,0,1,0,,,,,2,test_B_grey,grey_photo_grapes1.png,new.png
165,1583967865032,11/03/2020 23:04:25,1583967863873,0,11/03/2020 23:04:23,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,71,62,2,RFBG,old,response_button_image,448.13999999314547,,recollection.png,1,0,1,0,,,,,2,test_B_grey,grey_photo_grapes1.png,new.png
166,1583967865704,11/03/2020 23:04:25,1583967864553,0,11/03/2020 23:04:24,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,71,62,3,Fixation,fixation,fixation,499.93800000002375,,,,0,1,0,,,,,2,test_B_grey,grey_photo_grapes1.png,new.png
167,1583967866644,11/03/2020 23:04:26,1583967865501,0,11/03/2020 23:04:25,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,63,63,1,OldNew,new,response_button_image,864.9799999548122,,new.png,1,1,0,0,,,,,2,test_B_grey,grey_photo_comb2.png,new.png
168,1583967867331,11/03/2020 23:04:27,1583967866169,0,11/03/2020 23:04:26,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,63,63,3,Fixation,fixation,fixation,499.9560000000056,,,,0,1,0,,,,,2,test_B_grey,grey_photo_comb2.png,new.png
169,1583967868597,11/03/2020 23:04:28,1583967867455,0,11/03/2020 23:04:27,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,31,64,1,OldNew,old,response_button_image,1222.6299999747425,,old.png,1,0,1,0,,,,,2,test_B_grey,grey_line_penguin.png,new.png
170,1583967869370,11/03/2020 23:04:29,1583967868133,0,11/03/2020 23:04:28,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,31,64,2,RFBG,old,response_button_image,433.04000003263354,,recollection.png,1,0,1,0,,,,,2,test_B_grey,grey_line_penguin.png,new.png
171,1583967870010,11/03/2020 23:04:30,1583967868819,0,11/03/2020 23:04:28,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,31,64,3,Fixation,fixation,fixation,499.9690000000119,,,,0,1,0,,,,,2,test_B_grey,grey_line_penguin.png,new.png
172,1583967871276,11/03/2020 23:04:31,1583967870139,0,11/03/2020 23:04:30,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,75,65,1,OldNew,old,response_button_image,1255.9950000140816,,old.png,1,0,1,0,,,,,2,test_B_grey,grey_photo_lamp2.png,new.png
173,1583967872292,11/03/2020 23:04:32,1583967871144,0,11/03/2020 23:04:31,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,75,65,2,RFBG,old,response_button_image,755.5400000419468,,recollection.png,1,0,1,0,,,,,2,test_B_grey,grey_photo_lamp2.png,new.png
174,1583967872979,11/03/2020 23:04:32,1583967871819,0,11/03/2020 23:04:31,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,75,65,3,Fixation,fixation,fixation,499.9750000000058,,,,0,1,0,,,,,2,test_B_grey,grey_photo_lamp2.png,new.png
175,1583967873903,11/03/2020 23:04:33,1583967872649,0,11/03/2020 23:04:32,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,130,66,1,OldNew,new,response_button_image,744.9049999704584,,new.png,1,1,0,0,,,,,2,test_B_grey,word_raccoon.png,new.png
176,1583967874496,11/03/2020 23:04:34,1583967873336,0,11/03/2020 23:04:33,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,130,66,3,Fixation,fixation,fixation,500.0009999999893,,,,0,1,0,,,,,2,test_B_grey,word_raccoon.png,new.png
177,1583967876090,11/03/2020 23:04:36,1583967874936,0,11/03/2020 23:04:34,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,99,67,1,OldNew,new,response_button_image,1562.8250000299886,,new.png,1,1,0,0,,,,,2,test_B_grey,word_barrel.png,new.png
178,1583967876762,11/03/2020 23:04:36,1583967875618,0,11/03/2020 23:04:35,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,99,67,3,Fixation,fixation,fixation,499.93600000001607,,,,0,1,0,,,,,2,test_B_grey,word_barrel.png,new.png
179,1583967878216,11/03/2020 23:04:38,1583967877067,0,11/03/2020 23:04:37,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,46,68,1,OldNew,old,response_button_image,1381.195000023581,,old.png,1,0,1,0,,,,,2,test_B_grey,grey_line_snowman.png,new.png
180,1583967878779,11/03/2020 23:04:38,1583967877628,0,11/03/2020 23:04:37,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,46,68,2,RFBG,Zone1,response_button_image,374.1050000535324,,familiarity.png,1,0,1,0,,,,,2,test_B_grey,grey_line_snowman.png,new.png
181,1583967879466,11/03/2020 23:04:39,1583967878317,0,11/03/2020 23:04:38,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,46,68,3,Fixation,fixation,fixation,499.9559999999765,,,,0,1,0,,,,,2,test_B_grey,grey_line_snowman.png,new.png
182,1583967880672,11/03/2020 23:04:40,1583967879524,0,11/03/2020 23:04:39,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,59,69,1,OldNew,new,response_button_image,1131.0350000858307,,new.png,1,1,0,0,,,,,2,test_B_grey,grey_photo_candle2.png,new.png
183,1583967881360,11/03/2020 23:04:41,1583967880200,0,11/03/2020 23:04:40,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,59,69,3,Fixation,fixation,fixation,499.85800000000745,,,,0,1,0,,,,,2,test_B_grey,grey_photo_candle2.png,new.png
184,1583967882738,11/03/2020 23:04:42,1583967881588,0,11/03/2020 23:04:41,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,27,70,1,OldNew,old,response_button_image,1321.944999974221,,old.png,1,0,1,0,,,,,2,test_B_grey,grey_line_lock.png,new.png
185,1583967883144,11/03/2020 23:04:43,1583967881994,0,11/03/2020 23:04:41,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,27,70,2,RFBG,Zone1,response_button_image,166.51999996975064,,familiarity.png,1,0,1,0,,,,,2,test_B_grey,grey_line_lock.png,new.png
186,1583967883831,11/03/2020 23:04:43,1583967882667,0,11/03/2020 23:04:42,10169,123,task-fniu,,4143321,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x900,Test_Checkpoint,J-2. RFBG_B_GREY,2,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,test_B_grey_spreadsheet,27,70,3,Fixation,fixation,fixation,499.83499999999185,,,,0,1,0,,,,,2,test_B_grey,grey_line_lock.png,new.png
