Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Question Key,Response
1,1583967661235,11/03/2020 23:01:01,1583967660027,0,11/03/2020 23:01:00,10169,123,questionnaire-xbqu,,4143319,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x757,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,BEGIN QUESTIONNAIRE,
2,1583967683627,11/03/2020 23:01:23,1583967682451,0,11/03/2020 23:01:22,10169,123,questionnaire-xbqu,,4143319,14120,1173257,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1600x900,1600x757,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,END QUESTIONNAIRE,22424
1,1584806435976,21/03/2020 16:00:35,1584806430913,0,21/03/2020 16:00:30,10169,123,questionnaire-xbqu,,4215463,13877,1192848,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,BEGIN QUESTIONNAIRE,
2,1584806503282,21/03/2020 16:01:43,1584806498244,0,21/03/2020 16:01:38,10169,123,questionnaire-xbqu,,4215463,13877,1192848,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 18.18362,1366x768,1366x655,Test_Checkpoint,H-1. RFBG__Ins__GREY,3,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,END QUESTIONNAIRE,67331
END OF FILE
