Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1601377436533,29/09/2020 11:03:56,1601377435042,1,29/09/2020 12:03:55,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,,,BEGIN TASK,,,,,,,,,0,1,0,,,,,,,,
2,1601377437840,29/09/2020 11:03:57,1601377436337,1,29/09/2020 12:03:56,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x969,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,1,1,1,check,script,force_advance,1283.657,,,,0,1,0,,,,,,fullscreen_check,,
3,1601377438274,29/09/2020 11:03:58,1601377436779,1,29/09/2020 12:03:56,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,3,1,1,filler_start_fixation,fixation,fixation,450.0419999999999,,,,0,1,0,,,,,1,filler_start,line-drawing.png,grey_line_pitcher.png
4,1601377439187,29/09/2020 11:03:59,1601377437704,1,29/09/2020 12:03:57,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,3,1,2,filler_start_stim,Zone1,response_button_image,912.8900000359863,,line-drawing.png,1,1,0,0,,,,,1,filler_start,line-drawing.png,grey_line_pitcher.png
5,1601377440061,29/09/2020 11:04:00,1601377438587,1,29/09/2020 12:03:58,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,2,2,1,filler_start_fixation,fixation,fixation,450.10699999999997,,,,0,1,0,,,,,1,filler_start,word.png,word_chisel.png
6,1601377440796,29/09/2020 11:04:00,1601377439314,1,29/09/2020 12:03:59,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,2,2,2,filler_start_stim,buttonA,response_button_image,718.1149999960326,,word.png,1,1,0,0,,,,,1,filler_start,word.png,word_chisel.png
7,1601377441717,29/09/2020 11:04:01,1601377440246,1,29/09/2020 12:04:00,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,18,1,1,fixation,fixation,fixation,500.02800000000025,,,,0,1,0,,,,,2,study_1_grey,line-drawing.png,grey_line_socks.png
8,1601377442713,29/09/2020 11:04:02,1601377441233,1,29/09/2020 12:04:01,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,18,1,2,stim_1_grey,Zone1,response_button_image,977.4249999900348,,line-drawing.png,1,1,0,0,,,,,2,study_1_grey,line-drawing.png,grey_line_socks.png
9,1601377443651,29/09/2020 11:04:03,1601377442171,1,29/09/2020 12:04:02,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,35,2,1,fixation,fixation,fixation,500.03999999999996,,,,0,1,0,,,,,2,study_1_grey,photograph.png,grey_photo_drum1.png
10,1601377444527,29/09/2020 11:04:04,1601377443047,1,29/09/2020 12:04:03,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,35,2,2,stim_1_grey,buttonB,response_button_image,865.860000019893,,photograph.png,1,1,0,0,,,,,2,study_1_grey,photograph.png,grey_photo_drum1.png
11,1601377445457,29/09/2020 11:04:05,1601377443980,1,29/09/2020 12:04:03,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,28,3,1,fixation,fixation,fixation,500.1170000000002,,,,0,1,0,,,,,2,study_1_grey,photograph.png,grey_photo_bear2.png
12,1601377446352,29/09/2020 11:04:06,1601377444876,1,29/09/2020 12:04:04,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,28,3,2,stim_1_grey,buttonB,response_button_image,886.9100000010803,,photograph.png,1,1,0,0,,,,,2,study_1_grey,photograph.png,grey_photo_bear2.png
13,1601377447290,29/09/2020 11:04:07,1601377445813,1,29/09/2020 12:04:05,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,60,4,1,fixation,fixation,fixation,499.52399999999943,,,,0,1,0,,,,,2,study_1_grey,word.png,word_ring.png
14,1601377447946,29/09/2020 11:04:07,1601377446484,1,29/09/2020 12:04:06,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,60,4,2,stim_1_grey,buttonA,response_button_image,661.1900000134483,,word.png,1,1,0,0,,,,,2,study_1_grey,word.png,word_ring.png
15,1601377448900,29/09/2020 11:04:08,1601377447422,1,29/09/2020 12:04:07,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,66,5,1,fixation,fixation,fixation,500.0630000000001,,,,0,1,0,,,,,2,study_1_grey,word.png,word_train.png
16,1601377449571,29/09/2020 11:04:09,1601377448095,1,29/09/2020 12:04:08,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,66,5,2,stim_1_grey,buttonA,response_button_image,663.7350000091828,,word.png,1,1,0,0,,,,,2,study_1_grey,word.png,word_train.png
17,1601377450512,29/09/2020 11:04:10,1601377449031,1,29/09/2020 12:04:09,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,42,6,1,fixation,fixation,fixation,499.9850000000006,,,,0,1,0,,,,,2,study_1_grey,photograph.png,grey_photo_rabbit3.png
18,1601377451279,29/09/2020 11:04:11,1601377449809,1,29/09/2020 12:04:09,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,42,6,2,stim_1_grey,buttonB,response_button_image,769.510000012815,,photograph.png,1,1,0,0,,,,,2,study_1_grey,photograph.png,grey_photo_rabbit3.png
19,1601377452227,29/09/2020 11:04:12,1601377450747,1,29/09/2020 12:04:10,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,26,7,1,fixation,fixation,fixation,500.08799999999974,,,,0,1,0,,,,,2,study_1_grey,photograph.png,grey_photo_balloon3.png
20,1601377452922,29/09/2020 11:04:12,1601377451456,1,29/09/2020 12:04:11,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,26,7,2,stim_1_grey,buttonB,response_button_image,699.834999977611,,photograph.png,1,1,0,0,,,,,2,study_1_grey,photograph.png,grey_photo_balloon3.png
21,1601377453871,29/09/2020 11:04:13,1601377452389,1,29/09/2020 12:04:12,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,61,8,1,fixation,fixation,fixation,500.04199999999764,,,,0,1,0,,,,,2,study_1_grey,word.png,word_seal.png
22,1601377454464,29/09/2020 11:04:14,1601377452994,1,29/09/2020 12:04:12,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,61,8,2,stim_1_grey,buttonA,response_button_image,596.785000001546,,word.png,1,1,0,0,,,,,2,study_1_grey,word.png,word_seal.png
23,1601377455401,29/09/2020 11:04:15,1601377453931,1,29/09/2020 12:04:13,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,4,9,1,fixation,fixation,fixation,500.0169999999998,,,,0,1,0,,,,,2,study_1_grey,line-drawing.png,grey_line_basket.png
24,1601377455965,29/09/2020 11:04:15,1601377454487,1,29/09/2020 12:04:14,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,4,9,2,stim_1_grey,Zone1,response_button_image,545.8150000195019,,line-drawing.png,1,1,0,0,,,,,2,study_1_grey,line-drawing.png,grey_line_basket.png
25,1601377456902,29/09/2020 11:04:16,1601377455423,1,29/09/2020 12:04:15,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,50,10,1,fixation,fixation,fixation,500.0499999999993,,,,0,1,0,,,,,2,study_1_grey,word.png,word_cloud.png
26,1601377457731,29/09/2020 11:04:17,1601377456251,1,29/09/2020 12:04:16,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,50,10,2,stim_1_grey,buttonA,response_button_image,818.7950000283308,,word.png,1,1,0,0,,,,,2,study_1_grey,word.png,word_cloud.png
27,1601377458669,29/09/2020 11:04:18,1601377457182,1,29/09/2020 12:04:17,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,56,11,1,fixation,fixation,fixation,500.10699999999997,,,,0,1,0,,,,,2,study_1_grey,word.png,word_pepper.png
28,1601377459357,29/09/2020 11:04:19,1601377457877,1,29/09/2020 12:04:17,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,56,11,2,stim_1_grey,buttonA,response_button_image,687.0350000099279,,word.png,1,1,0,0,,,,,2,study_1_grey,word.png,word_pepper.png
29,1601377460288,29/09/2020 11:04:20,1601377458815,1,29/09/2020 12:04:18,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,47,12,1,fixation,fixation,fixation,500.1850000000013,,,,0,1,0,,,,,2,study_1_grey,word.png,word_boot.png
30,1601377460914,29/09/2020 11:04:20,1601377459439,1,29/09/2020 12:04:19,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,47,12,2,stim_1_grey,buttonA,response_button_image,615.3150000027381,,word.png,1,1,0,0,,,,,2,study_1_grey,word.png,word_boot.png
31,1601377461841,29/09/2020 11:04:21,1601377460374,1,29/09/2020 12:04:20,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,44,13,1,fixation,fixation,fixation,500.01800000000003,,,,0,1,0,,,,,2,study_1_grey,photograph.png,grey_photo_table2.png
32,1601377462654,29/09/2020 11:04:22,1601377461175,1,29/09/2020 12:04:21,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,44,13,2,stim_1_grey,buttonB,response_button_image,793.7200000160374,,photograph.png,1,1,0,0,,,,,2,study_1_grey,photograph.png,grey_photo_table2.png
33,1601377463585,29/09/2020 11:04:23,1601377462107,1,29/09/2020 12:04:22,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,43,14,1,fixation,fixation,fixation,500.0669999999991,,,,0,1,0,,,,,2,study_1_grey,photograph.png,grey_photo_skunk2.png
34,1601377464506,29/09/2020 11:04:24,1601377462862,1,29/09/2020 12:04:22,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,43,14,2,stim_1_grey,buttonB,response_button_image,746.0949999513105,,photograph.png,1,1,0,0,,,,,2,study_1_grey,photograph.png,grey_photo_skunk2.png
35,1601377465272,29/09/2020 11:04:25,1601377463799,1,29/09/2020 12:04:23,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,30,15,1,fixation,fixation,fixation,500.02700000000186,,,,0,1,0,,,,,2,study_1_grey,photograph.png,grey_photo_brush2.png
36,1601377465991,29/09/2020 11:04:25,1601377464508,1,29/09/2020 12:04:24,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,30,15,2,stim_1_grey,buttonB,response_button_image,700.0199999893084,,photograph.png,1,1,0,0,,,,,2,study_1_grey,photograph.png,grey_photo_brush2.png
37,1601377466928,29/09/2020 11:04:26,1601377465442,1,29/09/2020 12:04:25,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,36,16,1,fixation,fixation,fixation,501.1800000000003,,,,0,1,0,,,,,2,study_1_grey,photograph.png,grey_photo_fence3.png
38,1601377467599,29/09/2020 11:04:27,1601377466130,1,29/09/2020 12:04:26,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,36,16,2,stim_1_grey,buttonB,response_button_image,679.2300000088289,,photograph.png,1,1,0,0,,,,,2,study_1_grey,photograph.png,grey_photo_fence3.png
39,1601377468537,29/09/2020 11:04:28,1601377467067,1,29/09/2020 12:04:27,10169,131,task-hqih,,6998813,5d4c9a1c6c31b50017b80f9e,2021102,,complete,,5f73143b3dfd4703cae554af,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x1080,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,study_1_grey_spreadsheet,20,17,1,fixation,fixation,fixation,500.1359999999986,,,,0,1,0,,,,,2,study_1_grey,line-drawing.png,grey_line_thumb.png
