Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1591781275012,10/06/2020 09:27:55,1591781295693,1,10/06/2020 10:28:15,10169,127,task-xfbn,,5543358,587144a7d6df7000018746d4,1545065,,complete,,5ee0a7484b450a034f635608,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1366x768,1366x657,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,,,BEGIN TASK,,,,,,,,,0,1,0,,,,,,,,
2,1591781277528,10/06/2020 09:27:57,1591781297958,1,10/06/2020 10:28:17,10169,127,task-xfbn,,5543358,587144a7d6df7000018746d4,1545065,,complete,,5ee0a7484b450a034f635608,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1366x768,1366x657,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,1,1,1,check,script,force_advance,2250.169,,,,0,1,0,,,,,,fullscreen_check,,
3,1591781277716,10/06/2020 09:27:57,1591781298450,1,10/06/2020 10:28:18,10169,127,task-xfbn,,5543358,587144a7d6df7000018746d4,1545065,,complete,,5ee0a7484b450a034f635608,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,3,1,1,filler_start_fixation,fixation,fixation,515.7489999999998,,,,0,1,0,,,,,1,filler_start,line-drawing.png,col_line_pitcher.png
4,1591781281492,10/06/2020 09:28:01,1591781301919,1,10/06/2020 10:28:21,10169,127,task-xfbn,,5543358,587144a7d6df7000018746d4,1545065,,complete,,5ee0a7484b450a034f635608,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,3,1,2,filler_start_stim,Zone1,response_button_image,3389.4900000000234,,line-drawing.png,1,1,0,0,,,,,1,filler_start,line-drawing.png,col_line_pitcher.png
5,1591781281846,10/06/2020 09:28:01,1591781302653,1,10/06/2020 10:28:22,10169,127,task-xfbn,,5543358,587144a7d6df7000018746d4,1545065,,complete,,5ee0a7484b450a034f635608,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,2,2,1,filler_start_fixation,fixation,fixation,450.09899999999925,,,,0,1,0,,,,,1,filler_start,word.png,word_chisel.png
6,1591781283393,10/06/2020 09:28:03,1591781304204,1,10/06/2020 10:28:24,10169,127,task-xfbn,,5543358,587144a7d6df7000018746d4,1545065,,complete,,5ee0a7484b450a034f635608,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,2,2,2,filler_start_stim,buttonA,response_button_image,1453.2200000003286,,word.png,1,1,0,0,,,,,1,filler_start,word.png,word_chisel.png
7,1591781286034,10/06/2020 09:28:06,1591781305020,1,10/06/2020 10:28:25,10169,127,task-xfbn,,5543358,587144a7d6df7000018746d4,1545065,,complete,,5ee0a7484b450a034f635608,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,30,1,1,fixation,fixation,fixation,500.14000000000124,,,,0,1,0,,,,,2,study_5_col,photograph.png,col_photo_flag3.png
8,1591781286237,10/06/2020 09:28:06,1591781307130,1,10/06/2020 10:28:27,10169,127,task-xfbn,,5543358,587144a7d6df7000018746d4,1545065,,complete,,5ee0a7484b450a034f635608,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,30,1,2,stim_5_col,buttonB,response_button_image,2037.6599999999598,,photograph.png,1,1,0,0,,,,,2,study_5_col,photograph.png,col_photo_flag3.png
9,1591781287130,10/06/2020 09:28:07,1591781307950,1,10/06/2020 10:28:27,10169,127,task-xfbn,,5543358,587144a7d6df7000018746d4,1545065,,complete,,5ee0a7484b450a034f635608,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,34,2,1,fixation,fixation,fixation,499.8289999999997,,,,0,1,0,,,,,2,study_5_col,photograph.png,col_photo_guitar1.png
10,1591781288870,10/06/2020 09:28:08,1591781309433,1,10/06/2020 10:28:29,10169,127,task-xfbn,,5543358,587144a7d6df7000018746d4,1545065,,complete,,5ee0a7484b450a034f635608,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.61,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,34,2,2,stim_5_col,buttonB,response_button_image,1392.7200000002813,,photograph.png,1,1,0,0,,,,,2,study_5_col,photograph.png,col_photo_guitar1.png
