Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Question Key,Response
1,1591466348138,06/06/2020 17:59:08,1591466347990,-3,06/06/2020 14:59:07,19134,4,questionnaire-k9m1,,5447183,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,F-1. Distractor__Ins,13,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,BEGIN QUESTIONNAIRE,
2,1591466383075,06/06/2020 17:59:43,1591466383013,-3,06/06/2020 14:59:43,19134,4,questionnaire-k9m1,,5447183,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,F-1. Distractor__Ins,13,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,END QUESTIONNAIRE,35023
1,1591804216647,10/06/2020 15:50:16,1591804218490,1,10/06/2020 16:50:18,19134,4,questionnaire-k9m1,,5552111,cet5w3ti,1548326,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1536x864,1536x750,Test_Checkpoint,F-1. Distractor__Ins,13,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,BEGIN QUESTIONNAIRE,
2,1591804232081,10/06/2020 15:50:32,1591804233970,1,10/06/2020 16:50:33,19134,4,questionnaire-k9m1,,5552111,cet5w3ti,1548326,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1536x864,1519x750,Test_Checkpoint,F-1. Distractor__Ins,13,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,END QUESTIONNAIRE,15480
1,1592165246528,14/06/2020 20:07:26,1592165246082,1,14/06/2020 21:07:26,19134,4,questionnaire-k9m1,,5600015,0yndlex0,1564526,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1920x1080,1880x939,Test_Checkpoint,F-1. Distractor__Ins,13,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,BEGIN QUESTIONNAIRE,
2,1592165275142,14/06/2020 20:07:55,1592165274761,1,14/06/2020 21:07:54,19134,4,questionnaire-k9m1,,5600015,0yndlex0,1564526,,complete,,,computer,Desktop or Laptop,Windows 10,Opera 68.0.3618.165,1920x1080,1865x939,Test_Checkpoint,F-1. Distractor__Ins,13,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,END QUESTIONNAIRE,28679
1,1592534716741,19/06/2020 02:45:16,1592534716545,8,19/06/2020 10:45:16,19134,4,questionnaire-k9m1,,5695829,cncesp7f,1589832,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.97,1280x800,1280x721,Test_Checkpoint,F-1. Distractor__Ins,13,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,BEGIN QUESTIONNAIRE,
2,1592534745206,19/06/2020 02:45:45,1592534745056,8,19/06/2020 10:45:45,19134,4,questionnaire-k9m1,,5695829,cncesp7f,1589832,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 83.0.4103.97,1280x800,1280x721,Test_Checkpoint,F-1. Distractor__Ins,13,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,END QUESTIONNAIRE,28510
1,1593560640986,30/06/2020 23:44:00,1593560640820,-4,30/06/2020 19:44:00,19134,4,questionnaire-k9m1,,5847789,pcwd697d,1644551,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1,1440x900,1440x900,Test_Checkpoint,F-1. Distractor__Ins,13,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,BEGIN QUESTIONNAIRE,
2,1593560663547,30/06/2020 23:44:23,1593560663416,-4,30/06/2020 19:44:23,19134,4,questionnaire-k9m1,,5847789,pcwd697d,1644551,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.6,Safari 13.1,1440x900,1440x900,Test_Checkpoint,F-1. Distractor__Ins,13,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,END QUESTIONNAIRE,22596
