Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
85,1584962870084,23/03/2020 11:27:50,1584962868929,0,23/03/2020 11:27:48,10169,123,task-xfbn,,4222607,13250,1195294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,13,40,1,fixation,fixation,fixation,499.90899999999965,,,,0,1,0,,,,,2,study_5_col,line-drawing.png,col_line_lock.png
86,1584962871803,23/03/2020 11:27:51,1584962870625,0,23/03/2020 11:27:50,10169,123,task-xfbn,,4222607,13250,1195294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,13,40,2,stim_5_col,Zone1,response_button_image,1672.1850000321865,,line-drawing.png,1,1,0,0,,,,,2,study_5_col,line-drawing.png,col_line_lock.png
87,1584962872819,23/03/2020 11:27:52,1584962871528,0,23/03/2020 11:27:51,10169,123,task-xfbn,,4222607,13250,1195294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,15,41,1,fixation,fixation,fixation,499.9860000000044,,,,0,1,0,,,,,2,study_5_col,line-drawing.png,col_line_plug.png
88,1584962874127,23/03/2020 11:27:54,1584962872960,0,23/03/2020 11:27:52,10169,123,task-xfbn,,4222607,13250,1195294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,15,41,2,stim_5_col,Zone1,response_button_image,1404.9250000389293,,line-drawing.png,1,1,0,0,,,,,2,study_5_col,line-drawing.png,col_line_plug.png
89,1584962875034,23/03/2020 11:27:55,1584962873861,0,23/03/2020 11:27:53,10169,123,task-xfbn,,4222607,13250,1195294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,19,42,1,fixation,fixation,fixation,499.7100000000064,,,,0,1,0,,,,,2,study_5_col,line-drawing.png,col_line_skirt.png
90,1584962876721,23/03/2020 11:27:56,1584962875562,0,23/03/2020 11:27:55,10169,123,task-xfbn,,4222607,13250,1195294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,19,42,2,stim_5_col,Zone1,response_button_image,1668.3399999747053,,line-drawing.png,1,1,0,0,,,,,2,study_5_col,line-drawing.png,col_line_skirt.png
91,1584962877628,23/03/2020 11:27:57,1584962876461,0,23/03/2020 11:27:56,10169,123,task-xfbn,,4222607,13250,1195294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,37,43,1,fixation,fixation,fixation,499.6640000000043,,,,0,1,0,,,,,2,study_5_col,photograph.png,col_photo_leaf2.png
92,1584962879462,23/03/2020 11:27:59,1584962878302,0,23/03/2020 11:27:58,10169,123,task-xfbn,,4222607,13250,1195294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,37,43,2,stim_5_col,buttonB,response_button_image,1811.920000007376,,photograph.png,1,1,0,0,,,,,2,study_5_col,photograph.png,col_photo_leaf2.png
93,1584962880373,23/03/2020 11:28:00,1584962879211,0,23/03/2020 11:27:59,10169,123,task-xfbn,,4222607,13250,1195294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,8,44,1,fixation,fixation,fixation,499.9470000000001,,,,0,1,0,,,,,2,study_5_col,line-drawing.png,col_line_kettle.png
94,1584962882361,23/03/2020 11:28:02,1584962881195,0,23/03/2020 11:28:01,10169,123,task-xfbn,,4222607,13250,1195294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,8,44,2,stim_5_col,Zone1,response_button_image,1958.4699999541044,,line-drawing.png,1,1,0,0,,,,,2,study_5_col,line-drawing.png,col_line_kettle.png
95,1584962883266,23/03/2020 11:28:03,1584962882094,0,23/03/2020 11:28:02,10169,123,task-xfbn,,4222607,13250,1195294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,32,45,1,fixation,fixation,fixation,499.9769999999844,,,,0,1,0,,,,,2,study_5_col,photograph.png,col_photo_giraffe1.png
96,1584962886068,23/03/2020 11:28:06,1584962884905,0,23/03/2020 11:28:04,10169,123,task-xfbn,,4222607,13250,1195294,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 80.0.3987.132,1366x768,1366x768,Test_Checkpoint,E-11. Study_5_COL,4,,,Consent Given,Consented,Experiment4__Colour,,Test_Checkpoint,study_5_colour,,,,,,,B_Checkpoint_Col,,Col_RFG,,study_5_col_spreadsheet,32,45,2,stim_5_col,buttonB,response_button_image,2786.149999941699,,photograph.png,1,1,0,0,,,,,2,study_5_col,photograph.png,col_photo_giraffe1.png
