Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,correct_answer,stim
1,1591835792383,11/06/2020 00:36:32,1591835789469,-5,10/06/2020 19:36:29,19134,4,task-hqih,,5556756,fu1ypes9,1549998,,complete,,,computer,Desktop or Laptop,Chromium OS 12739.111.0,Chrome 80.0.3987.162,1517x853,1518x694,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,,,BEGIN TASK,,,,,,,,,0,1,0,,,,,,,,
2,1591835798415,11/06/2020 00:36:38,1591835791668,-5,10/06/2020 19:36:31,19134,4,task-hqih,,5556756,fu1ypes9,1549998,,complete,,,computer,Desktop or Laptop,Chromium OS 12739.111.0,Chrome 80.0.3987.162,1517x853,1518x694,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,1,1,1,check,script,force_advance,2185.143000000002,,,,0,1,0,,,,,,fullscreen_check,,
3,1591835807024,11/06/2020 00:36:47,1591835800145,-5,10/06/2020 19:36:40,19134,4,task-hqih,,5556756,fu1ypes9,1549998,,complete,,,computer,Desktop or Laptop,Chromium OS 12739.111.0,Chrome 80.0.3987.162,1517x853,1518x853,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,3,1,1,filler_start_fixation,fixation,fixation,450.1769999999997,,,,0,1,0,,,,,1,filler_start,line-drawing.png,grey_line_pitcher.png
4,1591835814854,11/06/2020 00:36:54,1591835802661,-5,10/06/2020 19:36:42,19134,4,task-hqih,,5556756,fu1ypes9,1549998,,complete,,,computer,Desktop or Laptop,Chromium OS 12739.111.0,Chrome 80.0.3987.162,1517x853,1518x853,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,3,1,2,filler_start_stim,Zone1,response_button_image,2444.9749999999985,,line-drawing.png,1,1,0,0,,,,,1,filler_start,line-drawing.png,grey_line_pitcher.png
5,1591835814854,11/06/2020 00:36:54,1591835803480,-5,10/06/2020 19:36:43,19134,4,task-hqih,,5556756,fu1ypes9,1549998,,complete,,,computer,Desktop or Laptop,Chromium OS 12739.111.0,Chrome 80.0.3987.162,1517x853,1518x853,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,2,2,1,filler_start_fixation,fixation,fixation,450.33899999999994,,,,0,1,0,,,,,1,filler_start,word.png,word_chisel.png
6,1591835814854,11/06/2020 00:36:54,1591835804682,-5,10/06/2020 19:36:44,19134,4,task-hqih,,5556756,fu1ypes9,1549998,,complete,,,computer,Desktop or Laptop,Chromium OS 12739.111.0,Chrome 80.0.3987.162,1517x853,1518x853,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,2,2,2,filler_start_stim,buttonA,response_button_image,1148.6250000000364,,word.png,1,1,0,0,,,,,1,filler_start,word.png,word_chisel.png
7,1591835815042,11/06/2020 00:36:55,1591835808815,-5,10/06/2020 19:36:48,19134,4,task-hqih,,5556756,fu1ypes9,1549998,,complete,,,computer,Desktop or Laptop,Chromium OS 12739.111.0,Chrome 80.0.3987.162,1517x853,1518x853,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,45,1,1,fixation,fixation,fixation,499.9979999999996,,,,0,1,0,,,,,2,study_1_grey,photograph.png,grey_photo_watch1.png
8,1591835815042,11/06/2020 00:36:55,1591835810799,-5,10/06/2020 19:36:50,19134,4,task-hqih,,5556756,fu1ypes9,1549998,,complete,,,computer,Desktop or Laptop,Chromium OS 12739.111.0,Chrome 80.0.3987.162,1517x853,1518x853,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,45,1,2,stim_1_grey,buttonB,response_button_image,1928.8650000000926,,photograph.png,1,1,0,0,,,,,2,study_1_grey,photograph.png,grey_photo_watch1.png
9,1591835815042,11/06/2020 00:36:55,1591835811633,-5,10/06/2020 19:36:51,19134,4,task-hqih,,5556756,fu1ypes9,1549998,,complete,,,computer,Desktop or Laptop,Chromium OS 12739.111.0,Chrome 80.0.3987.162,1517x853,1518x853,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,6,2,1,fixation,fixation,fixation,500.1550000000061,,,,0,1,0,,,,,2,study_1_grey,line-drawing.png,grey_line_bottle.png
10,1591835815042,11/06/2020 00:36:55,1591835813722,-5,10/06/2020 19:36:53,19134,4,task-hqih,,5556756,fu1ypes9,1549998,,complete,,,computer,Desktop or Laptop,Chromium OS 12739.111.0,Chrome 80.0.3987.162,1517x853,1518x853,Test_Checkpoint,E-1. Study_1_GREY,100,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,study_1_grey_spreadsheet,6,2,2,stim_1_grey,Zone1,response_button_image,2037.530000000057,,line-drawing.png,1,1,0,0,,,,,2,study_1_grey,line-drawing.png,grey_line_bottle.png
