Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Randomise questionnaire elements?,Question Key,Response
1,1601382077409,29/09/2020 12:21:17,1601382077300,1,29/09/2020 13:21:17,10169,131,questionnaire-nazt,,7000285,5bcdaa50bdb0060001d4a4a8,2021584,,complete,,5f73254d8e33b8063ba613eb,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1920x1080,1920x968,Test_Checkpoint,D-1. Study__Ins__GREY,32,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601382150652,29/09/2020 12:22:30,1601382150629,1,29/09/2020 13:22:30,10169,131,questionnaire-nazt,,7000285,5bcdaa50bdb0060001d4a4a8,2021584,,complete,,5f73254d8e33b8063ba613eb,computer,Desktop or Laptop,Mac OS 10.13.6,Chrome 85.0.4183.121,1920x1080,1920x968,Test_Checkpoint,D-1. Study__Ins__GREY,32,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,No,END QUESTIONNAIRE,73329
1,1601467529936,30/09/2020 12:05:29,1601467530558,1,30/09/2020 13:05:30,10169,131,questionnaire-nazt,,7016355,5e9ffbdcaf81220009abc94f,2029003,,complete,,5f74742a935abc01b95ac028,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1920x937,Test_Checkpoint,D-1. Study__Ins__GREY,32,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467564209,30/09/2020 12:06:04,1601467564872,1,30/09/2020 13:06:04,10169,131,questionnaire-nazt,,7016355,5e9ffbdcaf81220009abc94f,2029003,,complete,,5f74742a935abc01b95ac028,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1920x1080,1903x937,Test_Checkpoint,D-1. Study__Ins__GREY,32,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFG,,,,,No,END QUESTIONNAIRE,34315
1,1601467568292,30/09/2020 12:06:08,1601467566580,1,30/09/2020 13:06:06,10169,131,questionnaire-nazt,,7016393,54876fe7fdf99b03efa64374,2028995,,complete,,5f74736da64ee70105b6ca20,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1242x568,Test_Checkpoint,D-1. Study__Ins__GREY,32,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467606804,30/09/2020 12:06:46,1601467605132,1,30/09/2020 13:06:45,10169,131,questionnaire-nazt,,7016393,54876fe7fdf99b03efa64374,2028995,,complete,,5f74736da64ee70105b6ca20,computer,Desktop or Laptop,Windows 10,Chrome 85.0.4183.121,1366x768,1226x568,Test_Checkpoint,D-1. Study__Ins__GREY,32,Grey_RFG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,No,END QUESTIONNAIRE,38552
1,1601467714145,30/09/2020 12:08:34,1601467712535,1,30/09/2020 13:08:32,10169,131,questionnaire-nazt,,7016473,5e4eb1de8e6da203e5b070ca,2029011,,complete,,5f747428347811011b3203a6,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1680x1050,1680x939,Test_Checkpoint,D-1. Study__Ins__GREY,32,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601467775799,30/09/2020 12:09:35,1601467774229,1,30/09/2020 13:09:34,10169,131,questionnaire-nazt,,7016473,5e4eb1de8e6da203e5b070ca,2029011,,complete,,5f747428347811011b3203a6,computer,Desktop or Laptop,Windows 10,Chrome 84.0.4147.89,1680x1050,1663x939,Test_Checkpoint,D-1. Study__Ins__GREY,32,,study_6_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,END QUESTIONNAIRE,61694
1,1601547409306,01/10/2020 10:16:49,1601547408336,1,01/10/2020 11:16:48,10169,131,questionnaire-nazt,,7030344,5ebfaf1cad521c3a0deb76e2,2033265,,complete,,5f75ac4b45678023c2304e81,computer,Desktop or Laptop,Chromium OS 13310.91.0,Chrome 85.0.4183.131,1366x768,1366x617,Test_Checkpoint,D-1. Study__Ins__GREY,32,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,BEGIN QUESTIONNAIRE,
2,1601547432852,01/10/2020 10:17:12,1601547431943,1,01/10/2020 11:17:11,10169,131,questionnaire-nazt,,7030344,5ebfaf1cad521c3a0deb76e2,2033265,,complete,,5f75ac4b45678023c2304e81,computer,Desktop or Laptop,Chromium OS 13310.91.0,Chrome 85.0.4183.131,1366x768,1366x617,Test_Checkpoint,D-1. Study__Ins__GREY,32,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,No,END QUESTIONNAIRE,23606
