Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Question Key,Response
1,1591466852962,06/06/2020 18:07:32,1591466852750,-3,06/06/2020 15:07:32,19134,4,questionnaire-aaj1,,5447254,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,Y-1. RFG Justifications,8,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,BEGIN QUESTIONNAIRE,
2,1591466977921,06/06/2020 18:09:37,1591466977456,-3,06/06/2020 15:09:37,19134,4,questionnaire-aaj1,,5447254,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,Y-1. RFG Justifications,8,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,rec_justification,I checked recollection when I knew I saw the item previously.
3,1591466978061,06/06/2020 18:09:38,1591466977458,-3,06/06/2020 15:09:37,19134,4,questionnaire-aaj1,,5447254,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,Y-1. RFG Justifications,8,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,fam_justification,I checked familiarity when I had a thought of the item frm some point.
4,1591466978061,06/06/2020 18:09:38,1591466977458,-3,06/06/2020 15:09:37,19134,4,questionnaire-aaj1,,5447254,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,Y-1. RFG Justifications,8,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,guess_justification,I checked guessing when I really didn't know if I had seen the word or not.
5,1591466978061,06/06/2020 18:09:38,1591466977459,-3,06/06/2020 15:09:37,19134,4,questionnaire-aaj1,,5447254,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,Y-1. RFG Justifications,8,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,mem_skills_1,a little better
6,1591466978061,06/06/2020 18:09:38,1591466977459,-3,06/06/2020 15:09:37,19134,4,questionnaire-aaj1,,5447254,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,Y-1. RFG Justifications,8,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,END QUESTIONNAIRE,124709
7,1591466978061,06/06/2020 18:09:38,1591466977459,-3,06/06/2020 15:09:37,19134,4,questionnaire-aaj1,,5447254,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,Y-1. RFG Justifications,8,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,mem_skills_2,the same
8,1591466978061,06/06/2020 18:09:38,1591466977459,-3,06/06/2020 15:09:37,19134,4,questionnaire-aaj1,,5447254,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,Y-1. RFG Justifications,8,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,mem_skills_2-quantised,3
9,1591466978061,06/06/2020 18:09:38,1591466977459,-3,06/06/2020 15:09:37,19134,4,questionnaire-aaj1,,5447254,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,Y-1. RFG Justifications,8,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,attention_check,a lot better
10,1591466978061,06/06/2020 18:09:38,1591466977459,-3,06/06/2020 15:09:37,19134,4,questionnaire-aaj1,,5447254,q6n4d0zm,1515839,,complete,,,computer,Desktop or Laptop,Mac OS 10.14.5,Safari 12.1.1,1440x900,1440x900,Test_Checkpoint,Y-1. RFG Justifications,8,,study_5_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFG,,,,,,attention_check-quantised,1
