Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,randomiser-uhe4,randomiser-r7fb,checkpoint-mnac,branch-hilv,randomiser-hr2x,checkpoint-cks2,checkpoint-d6jh,randomiser-hr9o,checkpoint-jk6r,randomiser-8myq,checkpoint-lpef,checkpoint-8p6q,randomiser-fslx,randomiser-1ls2,checkpoint-j7fq,checkpoint-n8cs,randomiser-z5ou,randomiser-kdpl,Question Key,Response
1,1591804725290,10/06/2020 15:58:45,1591804727140,1,10/06/2020 16:58:47,19134,4,questionnaire-n6oe,,5552276,cet5w3ti,1548326,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1536x864,1536x750,Test_Checkpoint,Y-2. RFBG Justifications,2,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,BEGIN QUESTIONNAIRE,
2,1591804861157,10/06/2020 16:01:01,1591804862774,1,10/06/2020 17:01:02,19134,4,questionnaire-n6oe,,5552276,cet5w3ti,1548326,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1536x864,1519x750,Test_Checkpoint,Y-2. RFBG Justifications,2,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,rec_justification,"I just knew 100% that I saw the item, especially with some weird pictures (such as a photo of a thumb or a drawing of something that looked like a peach but it really could be anbything)"
3,1591804861236,10/06/2020 16:01:01,1591804862777,1,10/06/2020 17:01:02,19134,4,questionnaire-n6oe,,5552276,cet5w3ti,1548326,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1536x864,1519x750,Test_Checkpoint,Y-2. RFBG Justifications,2,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,fam_justification,"I felt like I saw it, it was a bit of a guess but I was pretty sure I was right"
4,1591804861236,10/06/2020 16:01:01,1591804862778,1,10/06/2020 17:01:02,19134,4,questionnaire-n6oe,,5552276,cet5w3ti,1548326,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1536x864,1519x750,Test_Checkpoint,Y-2. RFBG Justifications,2,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,both_justification,I never used the option
5,1591804861236,10/06/2020 16:01:01,1591804862778,1,10/06/2020 17:01:02,19134,4,questionnaire-n6oe,,5552276,cet5w3ti,1548326,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1536x864,1519x750,Test_Checkpoint,Y-2. RFBG Justifications,2,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,guess_justification,It felt a bit familiar but I was less than 50% sure that I actually saw it
6,1591804861236,10/06/2020 16:01:01,1591804862778,1,10/06/2020 17:01:02,19134,4,questionnaire-n6oe,,5552276,cet5w3ti,1548326,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1536x864,1519x750,Test_Checkpoint,Y-2. RFBG Justifications,2,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,mem_skills_1,a little better
7,1591804861236,10/06/2020 16:01:01,1591804862779,1,10/06/2020 17:01:02,19134,4,questionnaire-n6oe,,5552276,cet5w3ti,1548326,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1536x864,1519x750,Test_Checkpoint,Y-2. RFBG Justifications,2,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,mem_skills_1-quantised,2
8,1591804861236,10/06/2020 16:01:01,1591804862779,1,10/06/2020 17:01:02,19134,4,questionnaire-n6oe,,5552276,cet5w3ti,1548326,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1536x864,1519x750,Test_Checkpoint,Y-2. RFBG Justifications,2,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,mem_skills_2,the same
9,1591804861236,10/06/2020 16:01:01,1591804862779,1,10/06/2020 17:01:02,19134,4,questionnaire-n6oe,,5552276,cet5w3ti,1548326,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1536x864,1519x750,Test_Checkpoint,Y-2. RFBG Justifications,2,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,mem_skills_2-quantised,3
10,1591804861236,10/06/2020 16:01:01,1591804862779,1,10/06/2020 17:01:02,19134,4,questionnaire-n6oe,,5552276,cet5w3ti,1548326,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1536x864,1519x750,Test_Checkpoint,Y-2. RFBG Justifications,2,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,attention_check,a lot better
11,1591804861236,10/06/2020 16:01:01,1591804862780,1,10/06/2020 17:01:02,19134,4,questionnaire-n6oe,,5552276,cet5w3ti,1548326,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1536x864,1519x750,Test_Checkpoint,Y-2. RFBG Justifications,2,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,attention_check-quantised,1
12,1591804861236,10/06/2020 16:01:01,1591804862780,1,10/06/2020 17:01:02,19134,4,questionnaire-n6oe,,5552276,cet5w3ti,1548326,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 76.0,1536x864,1519x750,Test_Checkpoint,Y-2. RFBG Justifications,2,,study_2_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,B_Checkpoint_Grey,,Grey_RFBG,,,,,,END QUESTIONNAIRE,135640
1,1591836469409,11/06/2020 00:47:49,1591836469430,-5,10/06/2020 19:47:49,19134,4,questionnaire-n6oe,,5556808,fu1ypes9,1549998,,complete,,,computer,Desktop or Laptop,Chromium OS 12739.111.0,Chrome 80.0.3987.162,1517x853,1518x694,Test_Checkpoint,Y-2. RFBG Justifications,2,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,BEGIN QUESTIONNAIRE,
2,1591836704622,11/06/2020 00:51:44,1591836704294,-5,10/06/2020 19:51:44,19134,4,questionnaire-n6oe,,5556808,fu1ypes9,1549998,,complete,,,computer,Desktop or Laptop,Chromium OS 12739.111.0,Chrome 80.0.3987.162,1517x853,1518x694,Test_Checkpoint,Y-2. RFBG Justifications,2,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,rec_justification,"I clicked this when I directly remembered seeing that item specifically. For the photo of the sewing needle, I remembered it specifically because I couldn't tell right away if it was a photograph or a drawing."
3,1591836704776,11/06/2020 00:51:44,1591836704298,-5,10/06/2020 19:51:44,19134,4,questionnaire-n6oe,,5556808,fu1ypes9,1549998,,complete,,,computer,Desktop or Laptop,Chromium OS 12739.111.0,Chrome 80.0.3987.162,1517x853,1518x694,Test_Checkpoint,Y-2. RFBG Justifications,2,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,fam_justification,"I clicked this when I didn't directly remember seeing something, but I felt like I had seen it before."
4,1591836704776,11/06/2020 00:51:44,1591836704298,-5,10/06/2020 19:51:44,19134,4,questionnaire-n6oe,,5556808,fu1ypes9,1549998,,complete,,,computer,Desktop or Laptop,Chromium OS 12739.111.0,Chrome 80.0.3987.162,1517x853,1518x694,Test_Checkpoint,Y-2. RFBG Justifications,2,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,both_justification,"When I kind of remembered seeing it exactly, but I wasn't 100%, and I felt vaguely like I had seen it before."
5,1591836704776,11/06/2020 00:51:44,1591836704299,-5,10/06/2020 19:51:44,19134,4,questionnaire-n6oe,,5556808,fu1ypes9,1549998,,complete,,,computer,Desktop or Laptop,Chromium OS 12739.111.0,Chrome 80.0.3987.162,1517x853,1518x694,Test_Checkpoint,Y-2. RFBG Justifications,2,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,guess_justification,"When I was really unsure, but I didn't use this one too much."
6,1591836704776,11/06/2020 00:51:44,1591836704299,-5,10/06/2020 19:51:44,19134,4,questionnaire-n6oe,,5556808,fu1ypes9,1549998,,complete,,,computer,Desktop or Laptop,Chromium OS 12739.111.0,Chrome 80.0.3987.162,1517x853,1518x694,Test_Checkpoint,Y-2. RFBG Justifications,2,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,mem_skills_1,a little better
7,1591836704776,11/06/2020 00:51:44,1591836704300,-5,10/06/2020 19:51:44,19134,4,questionnaire-n6oe,,5556808,fu1ypes9,1549998,,complete,,,computer,Desktop or Laptop,Chromium OS 12739.111.0,Chrome 80.0.3987.162,1517x853,1518x694,Test_Checkpoint,Y-2. RFBG Justifications,2,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,mem_skills_1-quantised,2
8,1591836704776,11/06/2020 00:51:44,1591836704300,-5,10/06/2020 19:51:44,19134,4,questionnaire-n6oe,,5556808,fu1ypes9,1549998,,complete,,,computer,Desktop or Laptop,Chromium OS 12739.111.0,Chrome 80.0.3987.162,1517x853,1518x694,Test_Checkpoint,Y-2. RFBG Justifications,2,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,mem_skills_2,the same
9,1591836704776,11/06/2020 00:51:44,1591836704300,-5,10/06/2020 19:51:44,19134,4,questionnaire-n6oe,,5556808,fu1ypes9,1549998,,complete,,,computer,Desktop or Laptop,Chromium OS 12739.111.0,Chrome 80.0.3987.162,1517x853,1518x694,Test_Checkpoint,Y-2. RFBG Justifications,2,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,mem_skills_2-quantised,3
10,1591836704776,11/06/2020 00:51:44,1591836704301,-5,10/06/2020 19:51:44,19134,4,questionnaire-n6oe,,5556808,fu1ypes9,1549998,,complete,,,computer,Desktop or Laptop,Chromium OS 12739.111.0,Chrome 80.0.3987.162,1517x853,1518x694,Test_Checkpoint,Y-2. RFBG Justifications,2,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,attention_check,a lot better
11,1591836704776,11/06/2020 00:51:44,1591836704301,-5,10/06/2020 19:51:44,19134,4,questionnaire-n6oe,,5556808,fu1ypes9,1549998,,complete,,,computer,Desktop or Laptop,Chromium OS 12739.111.0,Chrome 80.0.3987.162,1517x853,1518x694,Test_Checkpoint,Y-2. RFBG Justifications,2,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,attention_check-quantised,1
12,1591836704776,11/06/2020 00:51:44,1591836704302,-5,10/06/2020 19:51:44,19134,4,questionnaire-n6oe,,5556808,fu1ypes9,1549998,,complete,,,computer,Desktop or Laptop,Chromium OS 12739.111.0,Chrome 80.0.3987.162,1517x853,1518x694,Test_Checkpoint,Y-2. RFBG Justifications,2,Grey_RFBG,study_1_grey,Consent Given,Consented,Experiment3__Greyscale,A_Checkpoint_Grey,Test_Checkpoint,,,,,,,,,,,,END QUESTIONNAIRE,234873
1,1592270797066,16/06/2020 01:26:37,1592270796953,-5,15/06/2020 20:26:36,19134,4,questionnaire-n6oe,,5624397,4apm5q99,1571142,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 83.0.4103.97,1920x1080,1920x941,Test_Checkpoint,Y-2. RFBG Justifications,2,,study_3_grey,Consent Given,Consented,Experiment3__Greyscale,,Test_Checkpoint,,,,,C_Checkpoint_Grey,,Grey_RFBG,,,,,BEGIN QUESTIONNAIRE,
